2025-03-17 18:17:01.620 [nioEventLoopGroup-4-1] INFO  RadarLogger - Radar [127.0.0.1:9000]] connection success!
	at sun.nio.ch.IOUtil.read(IOUtil.java:192)
	at sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:378)
	at io.netty.buffer.PooledByteBuf.setBytes(PooledByteBuf.java:259)
	at io.netty.buffer.AbstractByteBuf.writeBytes(AbstractByteBuf.java:1132)
	at io.netty.channel.socket.nio.NioSocketChannel.doReadBytes(NioSocketChannel.java:357)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:151)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:788)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:724)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:650)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:562)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:997)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.lang.Thread.run(Thread.java:750)
2025-03-17 18:17:54.721 [nioEventLoopGroup-54-1] WARN  RadarLogger - Radar [127.0.0.1:9049] connection closed.
2025-03-17 18:17:54.724 [nioEventLoopGroup-49-1] WARN  RadarLogger - Radar [127.0.0.1:9044] connection closed.
2025-03-17 18:17:54.721 [nioEventLoopGroup-57-1] INFO  RadarLogger - 设备[127.0.0.1:9052]异常: 
java.io.IOException: 远程主机强迫关闭了一个现有的连接。
	at sun.nio.ch.SocketDispatcher.read0(Native Method)
	at sun.nio.ch.SocketDispatcher.read(SocketDispatcher.java:43)
	at sun.nio.ch.IOUtil.readIntoNativeBuffer(IOUtil.java:223)
	at sun.nio.ch.IOUtil.read(IOUtil.java:192)
	at sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:378)
	at io.netty.buffer.PooledByteBuf.setBytes(PooledByteBuf.java:259)
	at io.netty.buffer.AbstractByteBuf.writeBytes(AbstractByteBuf.java:1132)
	at io.netty.channel.socket.nio.NioSocketChannel.doReadBytes(NioSocketChannel.java:357)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:151)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:788)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:724)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:650)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:562)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:997)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.lang.Thread.run(Thread.java:750)
2025-03-17 18:17:54.725 [nioEventLoopGroup-59-1] WARN  RadarLogger - Radar [127.0.0.1:9054] connection closed.
2025-03-17 18:17:54.721 [nioEventLoopGroup-55-1] INFO  RadarLogger - 设备[127.0.0.1:9050]异常: 
java.io.IOException: 远程主机强迫关闭了一个现有的连接。
	at sun.nio.ch.SocketDispatcher.read0(Native Method)
	at sun.nio.ch.SocketDispatcher.read(SocketDispatcher.java:43)
	at sun.nio.ch.IOUtil.readIntoNativeBuffer(IOUtil.java:223)
	at sun.nio.ch.IOUtil.read(IOUtil.java:192)
	at sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:378)
	at io.netty.buffer.PooledByteBuf.setBytes(PooledByteBuf.java:259)
	at io.netty.buffer.AbstractByteBuf.writeBytes(AbstractByteBuf.java:1132)
	at io.netty.channel.socket.nio.NioSocketChannel.doReadBytes(NioSocketChannel.java:357)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:151)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:788)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:724)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:650)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:562)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:997)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.lang.Thread.run(Thread.java:750)
2025-03-17 18:17:54.725 [nioEventLoopGroup-55-1] WARN  RadarLogger - Radar [127.0.0.1:9050] connection closed.
2025-03-17 18:17:54.726 [nioEventLoopGroup-45-1] WARN  RadarLogger - Radar [127.0.0.1:9040] connection closed.
2025-03-17 18:17:54.728 [nioEventLoopGroup-32-1] WARN  RadarLogger - Radar [127.0.0.1:9027] connection closed.
2025-03-17 18:17:54.728 [nioEventLoopGroup-58-1] WARN  RadarLogger - Radar [127.0.0.1:9053] connection closed.
2025-03-17 18:17:54.728 [nioEventLoopGroup-26-1] WARN  RadarLogger - Radar [127.0.0.1:9021] connection closed.
2025-03-17 18:17:54.728 [nioEventLoopGroup-56-1] WARN  RadarLogger - Radar [127.0.0.1:9051] connection closed.
2025-03-17 18:17:54.728 [nioEventLoopGroup-57-1] WARN  RadarLogger - Radar [127.0.0.1:9052] connection closed.
2025-03-17 18:17:54.739 [nioEventLoopGroup-16-1] INFO  RadarLogger - 设备断开:127.0.0.1:9011, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.742 [nioEventLoopGroup-6-1] INFO  RadarLogger - 设备断开:127.0.0.1:9002, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.746 [nioEventLoopGroup-42-1] INFO  RadarLogger - 设备断开:127.0.0.1:9037, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.758 [nioEventLoopGroup-15-1] INFO  RadarLogger - 设备断开:127.0.0.1:9010, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.759 [nioEventLoopGroup-14-1] INFO  RadarLogger - 设备断开:127.0.0.1:9009, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.763 [nioEventLoopGroup-35-1] INFO  RadarLogger - 设备断开:127.0.0.1:9030, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.763 [nioEventLoopGroup-44-1] INFO  RadarLogger - 设备断开:127.0.0.1:9039, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.764 [nioEventLoopGroup-17-1] INFO  RadarLogger - 设备断开:127.0.0.1:9012, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.766 [nioEventLoopGroup-56-1] INFO  RadarLogger - 设备断开:127.0.0.1:9051, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.766 [nioEventLoopGroup-50-1] INFO  RadarLogger - 设备断开:127.0.0.1:9045, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.767 [nioEventLoopGroup-48-1] INFO  RadarLogger - 设备断开:127.0.0.1:9043, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.767 [nioEventLoopGroup-47-1] INFO  RadarLogger - 设备断开:127.0.0.1:9042, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.768 [nioEventLoopGroup-12-1] INFO  RadarLogger - 设备断开:127.0.0.1:9008, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.768 [nioEventLoopGroup-20-1] INFO  RadarLogger - 设备断开:127.0.0.1:9015, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.770 [nioEventLoopGroup-32-1] INFO  RadarLogger - 设备断开:127.0.0.1:9027, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.771 [nioEventLoopGroup-19-1] INFO  RadarLogger - 设备断开:127.0.0.1:9014, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.772 [nioEventLoopGroup-21-1] INFO  RadarLogger - 设备断开:127.0.0.1:9016, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.773 [nioEventLoopGroup-34-1] INFO  RadarLogger - 设备断开:127.0.0.1:9029, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.773 [nioEventLoopGroup-46-1] INFO  RadarLogger - 设备断开:127.0.0.1:9041, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.773 [nioEventLoopGroup-9-1] INFO  RadarLogger - 设备断开:127.0.0.1:9005, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.776 [nioEventLoopGroup-11-1] INFO  RadarLogger - 设备断开:127.0.0.1:9007, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.776 [nioEventLoopGroup-8-1] INFO  RadarLogger - 设备断开:127.0.0.1:9004, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.776 [nioEventLoopGroup-52-1] INFO  RadarLogger - 设备断开:127.0.0.1:9047, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.776 [nioEventLoopGroup-57-1] INFO  RadarLogger - 设备断开:127.0.0.1:9052, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.777 [nioEventLoopGroup-29-1] INFO  RadarLogger - 设备断开:127.0.0.1:9024, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.777 [nioEventLoopGroup-31-1] INFO  RadarLogger - 设备断开:127.0.0.1:9026, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.777 [nioEventLoopGroup-41-1] INFO  RadarLogger - 设备断开:127.0.0.1:9036, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.777 [nioEventLoopGroup-23-1] INFO  RadarLogger - 设备断开:127.0.0.1:9018, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.779 [nioEventLoopGroup-59-1] INFO  RadarLogger - 设备断开:127.0.0.1:9054, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.780 [nioEventLoopGroup-18-1] INFO  RadarLogger - 设备断开:127.0.0.1:9013, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.780 [nioEventLoopGroup-28-1] INFO  RadarLogger - 设备断开:127.0.0.1:9023, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.780 [nioEventLoopGroup-53-1] INFO  RadarLogger - 设备断开:127.0.0.1:9048, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.780 [nioEventLoopGroup-10-1] INFO  RadarLogger - 设备断开:127.0.0.1:9006, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.782 [nioEventLoopGroup-37-1] INFO  RadarLogger - 设备断开:127.0.0.1:9032, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.783 [nioEventLoopGroup-55-1] INFO  RadarLogger - 设备断开:127.0.0.1:9050, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.783 [nioEventLoopGroup-22-1] INFO  RadarLogger - 设备断开:127.0.0.1:9017, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.783 [nioEventLoopGroup-49-1] INFO  RadarLogger - 设备断开:127.0.0.1:9044, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.784 [nioEventLoopGroup-54-1] INFO  RadarLogger - 设备断开:127.0.0.1:9049, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.785 [nioEventLoopGroup-24-1] INFO  RadarLogger - 设备断开:127.0.0.1:9019, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.785 [nioEventLoopGroup-4-1] INFO  RadarLogger - 设备断开:127.0.0.1:9000, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.786 [nioEventLoopGroup-7-1] INFO  RadarLogger - 设备断开:127.0.0.1:9003, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.786 [nioEventLoopGroup-27-1] INFO  RadarLogger - 设备断开:127.0.0.1:9022, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.786 [nioEventLoopGroup-40-1] INFO  RadarLogger - 设备断开:127.0.0.1:9035, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.786 [nioEventLoopGroup-58-1] INFO  RadarLogger - 设备断开:127.0.0.1:9053, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.786 [nioEventLoopGroup-26-1] INFO  RadarLogger - 设备断开:127.0.0.1:9021, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.786 [nioEventLoopGroup-38-1] INFO  RadarLogger - 设备断开:127.0.0.1:9033, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.786 [nioEventLoopGroup-51-1] INFO  RadarLogger - 设备断开:127.0.0.1:9046, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.787 [nioEventLoopGroup-39-1] INFO  RadarLogger - 设备断开:127.0.0.1:9034, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.787 [nioEventLoopGroup-43-1] INFO  RadarLogger - 设备断开:127.0.0.1:9038, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.787 [nioEventLoopGroup-25-1] INFO  RadarLogger - 设备断开:127.0.0.1:9020, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.788 [nioEventLoopGroup-5-1] INFO  RadarLogger - 设备断开:127.0.0.1:9001, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.788 [nioEventLoopGroup-33-1] INFO  RadarLogger - 设备断开:127.0.0.1:9028, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.788 [nioEventLoopGroup-45-1] INFO  RadarLogger - 设备断开:127.0.0.1:9040, RadarClientHandler#0, 当前设备数量：0
2025-03-17 18:17:54.788 [nioEventLoopGroup-36-1] INFO  RadarLogger - 设备断开:127.0.0.1:9031, RadarClientHandler#0, 当前设备数量：0
